"research_id","status","category","person_name","canonical_person_id","years","city","claim_text","search_query","best_source_tier","best_source_name","best_source_url","best_evidence_value","best_match_score","original_source_url","external_research_outcome","external_research_notes"
"tnl-dark-guide-2022-khh-7-11-涉案紀錄-1","manual_review","涉案紀錄","康裕成","bdb47895-889a-478a-81a7-aa8138a85c39","2022","高雄市","指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑4月確定。","""康裕成"" ""指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑4月確定。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1","指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑4月確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1","",""
"tnl-dark-guide-2018-khh-7-62-涉案紀錄-1","manual_review","涉案紀錄","康裕成","bdb47895-889a-478a-81a7-aa8138a85c39","2018","高雄市","詐領助理費／被判使公務員登載不實罪4個月","""康裕成"" ""詐領助理費／被判使公務員登載不實罪4個月"" 高雄市","official","臺灣高等法院高雄分院","https://jirs.judicial.gov.tw/GNNWS/NNWSS002.asp?id=180824","使公務員登載不實罪判刑4月","1","","source_found_manual_review","高雄高分院新聞稿可確認103年度上訴字第715號判刑4月。"
"tnl-dark-guide-2022-nwt-3-1-涉案紀錄-1","manual_review","涉案紀錄","張志宏","f7d97ddd-1dea-48d4-9d3a-1f770962a5f4","2022","新北市","違反《槍砲彈藥刀械管制條例》、《檢肅流氓條例》遭通緝，2006年至立委服務處開槍，現已出獄。","""張志宏"" ""違反《槍砲彈藥刀械管制條例》、《檢肅流氓條例》遭通緝，2006年至立委服務處開槍，現已出獄。"" 新北市","secondary","drive.google.com","https://drive.google.com/file/d/1qsP1aBg73Kjsc-34d7aLdZ52T7YCevSa/view?usp=sharing","違反《槍砲彈藥刀械管制條例》、《檢肅流氓條例》遭通緝，2006年至立委服務處開槍，現已出獄。","1","https://drive.google.com/file/d/1qsP1aBg73Kjsc-34d7aLdZ52T7YCevSa/view?usp=sharing","",""
"tnl-dark-guide-2018-nwt-2-51-涉案紀錄-1","not_found_after_stop_loss","涉案紀錄","張志宏","7c116844-f21d-47e3-921b-f02fcbe3c975","2018","新北市","違反違反槍砲彈藥刀械管制條例／已出獄","""張志宏"" ""違反違反槍砲彈藥刀械管制條例／已出獄"" 新北市","","","","","","","not_found_after_stop_loss","搜尋結果有大量同名案件，無法以選區與人物脈絡可靠對應。"
"tnl-dark-guide-2018-nwt-2-56-涉案紀錄-1","manual_review","涉案紀錄","張晉婷","e175f675-f67e-4a93-a2b5-edba3376e493","2018","新北市","""樁腳買票／樁腳判刑有罪 賄選／一審判刑4個月 當選無效／確定""","""張晉婷"" """"樁腳買票／樁腳判刑有罪 賄選／一審判刑4個月 當選無效／確定"""" 新北市","trusted_media","中央社","https://www.cna.com.tw/news/asoc/202001160124.aspx","當選無效確定；刑事二審判刑4年6月","1","","source_found_conflict_manual_review","中央社確認當選無效確定與後續二審刑事判刑4年6月，和暗公報的4個月不一致。"
"tnl-dark-guide-2018-tao-4-58-涉案紀錄-1","not_found_after_stop_loss","涉案紀錄","張桂綿","dc0d3bf1-c4e8-44ef-9830-943a1213e280","2018","桃園市","樁腳買票／一審判1年6個月","""張桂綿"" ""樁腳買票／一審判1年6個月"" 桃園市","","","","","","","not_found_after_stop_loss","未找到可直接對應此人的可靠來源。"
"tnl-dark-guide-2022-nwt-9-3-涉案紀錄-1","manual_review","涉案紀錄","張凱鈞","6b6e13f3-3c56-4bf5-831f-a035dcdbc4c2","2022","新北市","擔任國防大學少校研究發展官期間，派訓英國倫敦大學進修，偽造單據核銷詐領學費補助，偽造私文書罪一審遭判刑5月。","""張凱鈞"" ""擔任國防大學少校研究發展官期間，派訓英國倫敦大學進修，偽造單據核銷詐領學費補助，偽造私文書罪一審遭判刑5月。"" 新北市","secondary","bit.ly","https://bit.ly/3bH1n5p","擔任國防大學少校研究發展官期間，派訓英國倫敦大學進修，偽造單據核銷詐領學費補助，偽造私文書罪一審遭判刑5月。","1","https://bit.ly/3bH1n5p","",""
"tnl-dark-guide-2018-khh-5-24-涉案紀錄-1","manual_review","涉案紀錄","張勝富","d3684cd2-1e7d-4de8-9995-009e40e814eb","2018","高雄市","當選無效（走路工）／定讞","""張勝富"" ""當選無效（走路工）／定讞"" 高雄市","trusted_media","民視新聞","https://www.youtube.com/watch?v=2PkrU82O4pQ","走路工案判決當選無效定讞","1","","source_found_manual_review","媒體可確認走路工爭議與民事當選無效定讞，刑事是否起訴應分開呈現。"
"tnl-dark-guide-2022-khh-5-7-涉案紀錄-1","manual_review","涉案紀錄","張勝富","d3684cd2-1e7d-4de8-9995-009e40e814eb","2022","高雄市","競選期間委由樁腳發放走路工，2013遭判當選無效確定。","""張勝富"" ""競選期間委由樁腳發放走路工，2013遭判當選無效確定。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV,101%2c%e9%81%b8%e4%b8%8a%2c9%2c20130320%2c2","競選期間委由樁腳發放走路工，2013遭判當選無效確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHV,101%2c%e9%81%b8%e4%b8%8a%2c9%2c20130320%2c2","",""
"tnl-dark-guide-2022-tao-10-5-涉案紀錄-3","manual_review","涉案紀錄","張肇良","01bcc037-dc12-49b3-b9b2-5e04033ad2be","2022","桃園市","以人頭詐領補助費，犯使公務員登載不實罪，遭判2年10月確定。","""張肇良"" ""以人頭詐領補助費，犯使公務員登載不實罪，遭判2年10月確定。"" 桃園市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c109%2c%e4%b8%8a%e8%a8%b4%2c889%2c20200805%2c1&ot=in","以人頭詐領補助費，犯使公務員登載不實罪，遭判2年10月確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c109%2c%e4%b8%8a%e8%a8%b4%2c889%2c20200805%2c1&ot=in","",""
"tnl-dark-guide-2022-tao-10-5-涉案紀錄-2","manual_review","涉案紀錄","張肇良","01bcc037-dc12-49b3-b9b2-5e04033ad2be","2022","桃園市","指使員工以遺失向銀行掛失止付支票，要求追查侵占，犯誣告罪遭判3月確定。","""張肇良"" ""指使員工以遺失向銀行掛失止付支票，要求追查侵占，犯誣告罪遭判3月確定。"" 桃園市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c102%2c%e5%af%a9%e6%98%93%2c678%2c20130531%2c1&ot=in","指使員工以遺失向銀行掛失止付支票，要求追查侵占，犯誣告罪遭判3月確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c102%2c%e5%af%a9%e6%98%93%2c678%2c20130531%2c1&ot=in","",""
"tnl-dark-guide-2022-tao-10-5-涉案紀錄-1","manual_review","涉案紀錄","張肇良","01bcc037-dc12-49b3-b9b2-5e04033ad2be","2022","桃園市","偽造私文書，遭判6月確定。","""張肇良"" ""偽造私文書，遭判6月確定。"" 桃園市","secondary","bit.ly","https://bit.ly/3DPeRr4","偽造私文書，遭判6月確定。","1","https://bit.ly/3DPeRr4","",""
"tnl-dark-guide-2018-tao-10-54-涉案紀錄-1","manual_review","涉案紀錄","張肇良","01bcc037-dc12-49b3-b9b2-5e04033ad2be","2018","桃園市","貪污／法院審理中","""張肇良"" ""貪污／法院審理中"" 桃園市","trusted_media","中國時報","https://www.chinatimes.com/newspapers/20170516000583-260107","2017年涉助理費案依貪污罪嫌起訴","1","","source_found_requires_update","2017年助理費案起訴可確認暗公報當時狀態；2020年二審認定不構成貪污罪，改以登載不實等罪判刑，須更新。"
"tnl-dark-guide-2018-khh-8-66-涉案紀錄-1","manual_review","涉案紀錄","許崑源","162f0858-4455-4937-8409-d82aa4d3a9b7","2018","高雄市","詐領助理費／被判使公務員登載不實罪1年","""許崑源"" ""詐領助理費／被判使公務員登載不實罪1年"" 高雄市","official","臺灣高等法院高雄分院","https://jirs.judicial.gov.tw/GNNWS/NNWSS002.asp?id=180824","使公務員登載不實罪判刑1年","1","","source_found_manual_review","高雄高分院新聞稿可確認103年度上訴字第715號判刑1年。"
"tnl-dark-guide-2018-khh-5-49-涉案紀錄-1","not_found_after_stop_loss","涉案紀錄","許慧玉","159cf5ef-3cd9-40db-a1ef-ee49f34537ae","2018","高雄市","妨害投票罪（幽靈人口）／一審判5個月","""許慧玉"" ""妨害投票罪（幽靈人口）／一審判5個月"" 高雄市","","","","","","","not_found_after_stop_loss","找到的彙整頁實際寫的是胞妹一審判刑5個月，無法據此認定許慧玉本人遭判刑。"
"tnl-dark-guide-2022-tnn-6-7-涉案紀錄-1","manual_review","涉案紀錄","郭清華","0315a8ac-f8b2-46c8-9f36-b738ab0f10d6","2022","台南市","1992年因持有槍械，遭判刑3年確定。","""郭清華"" ""1992年因持有槍械，遭判刑3年確定。"" 台南市","secondary","tw.appledaily.com","https://tw.appledaily.com/politics/20181217/V4PO32KHT5KIJI635HXXU6BFKM/","1992年因持有槍械，遭判刑3年確定。","1","https://tw.appledaily.com/politics/20181217/V4PO32KHT5KIJI635HXXU6BFKM/","",""
"tnl-dark-guide-2018-tnn-6-43-涉案紀錄-1","manual_review","涉案紀錄","郭清華","0315a8ac-f8b2-46c8-9f36-b738ab0f10d6","2018","台南市","過失傷害、傷害／一審判刑4個月","""郭清華"" ""過失傷害、傷害／一審判刑4個月"" 台南市","trusted_media","中央社","https://www.cna.com.tw/news/aloc/201612230160.aspx","議會推擠傷人案依過失傷害罪起訴","1","","source_found_manual_review","中央社確認起訴；後續媒體報導一審判刑4月，仍需人工核對判決與罪名。"
"tnl-dark-guide-2022-tnn-6-7-涉案紀錄-2","manual_review","涉案紀錄","郭清華","0315a8ac-f8b2-46c8-9f36-b738ab0f10d6","2022","台南市","議長補選時因推擠打傷議員洪玉鳳，犯過失傷害，遭判刑4月確定。","""郭清華"" ""議長補選時因推擠打傷議員洪玉鳳，犯過失傷害，遭判刑4月確定。"" 台南市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ro=2&q=567e5e1d2d698b545f01810d83c68f26&gy=jsys&gc=M&sort=DS&ot=in","議長補選時因推擠打傷議員洪玉鳳，犯過失傷害，遭判刑4月確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ro=2&q=567e5e1d2d698b545f01810d83c68f26&gy=jsys&gc=M&sort=DS&ot=in","",""
"tnl-dark-guide-2022-txg-3-6-涉案紀錄-1","manual_review","涉案紀錄","陳玄曄","77845745-b9e3-4a11-b756-d8e494872ca5","2022","台中市","因酒駕犯公共危險罪，遭判刑3月確定。","""陳玄曄"" ""因酒駕犯公共危險罪，遭判刑3月確定。"" 台中市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDM,105%2c%e4%ba%a4%e7%b0%a1%2c5051%2c20170113%2c1","因酒駕犯公共危險罪，遭判刑3月確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDM,105%2c%e4%ba%a4%e7%b0%a1%2c5051%2c20170113%2c1","",""
"tnl-dark-guide-2022-khh-2-2-涉案紀錄-1","manual_review","涉案紀錄","陳明澤","a2409dae-42ec-4a44-869c-f3f754becfa9","2022","高雄市","於服務處鐵皮屋開賭場，犯圖利聚眾賭博，遭判刑4月，緩刑2年確定。","""陳明澤"" ""於服務處鐵皮屋開賭場，犯圖利聚眾賭博，遭判刑4月，緩刑2年確定。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDM,106,%E7%B0%A1,929,20170622,1","於服務處鐵皮屋開賭場，犯圖利聚眾賭博，遭判刑4月，緩刑2年確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CTDM,106,%E7%B0%A1,929,20170622,1","",""
"tnl-dark-guide-2018-khh-2-58-涉案紀錄-1","manual_review","涉案紀錄","陳明澤","a2409dae-42ec-4a44-869c-f3f754becfa9","2018","高雄市","開賭場／簡易判決4個月","""陳明澤"" ""開賭場／簡易判決4個月"" 高雄市","trusted_media","中央社","https://www.cna.com.tw/news/firstnews/201608310368.aspx","涉嫌提供場所聚賭，移送後10萬元交保","1","","source_found_partial_manual_review","中央社可確認賭場案移送與交保，但搜尋未找到暗公報所列簡易判決4月；只能視為部分佐證。"
"tnl-dark-guide-2022-tpe-1-25-涉案紀錄-1","manual_review","涉案紀錄","陳政忠","2c6fbb05-3ad2-4dd2-a8ce-b6da983dabe2","2022","台北市","1993年起違反《證券交易法》操控股票涉嫌掏空公司，更四審審理中。","""陳政忠"" ""1993年起違反《證券交易法》操控股票涉嫌掏空公司，更四審審理中。"" 台北市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM%2c108%2c%e5%8f%b0%e4%b8%8a%2c2551%2c20200819%2c1&ot=in","1993年起違反《證券交易法》操控股票涉嫌掏空公司，更四審審理中。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM%2c108%2c%e5%8f%b0%e4%b8%8a%2c2551%2c20200819%2c1&ot=in","",""
"tnl-dark-guide-2018-tpe-1-14-涉案紀錄-1","manual_review","涉案紀錄","陳政忠","2c6fbb05-3ad2-4dd2-a8ce-b6da983dabe2","2018","台北市","違反證券交易法／更二審判刑五年","""陳政忠"" ""違反證券交易法／更二審判刑五年"" 台北市","official","司法院","https://www.judicial.gov.tw/tw/cp-1888-1128011-3f274-1.html","最高法院2024年駁回上訴，相關證交法罪刑定讞","1","","source_found_requires_update","司法院資料可確認案件後續已於2024年定讞；暗公報記載的是2018年前的更二審狀態，公開前必須改寫為分審級時間線。"
"tnl-dark-guide-2022-nwt-3-13-涉案紀錄-1","manual_review","涉案紀錄","陳科名","3fbbe6f2-93b9-4169-86f6-3a674ceaabc6","2022","新北市","收受收受建商1307萬元賄賂，替建商關說，一審判刑10年8月。","""陳科名"" ""收受收受建商1307萬元賄賂，替建商關說，一審判刑10年8月。"" 新北市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDM%2c108%2c%e8%a8%b4%2c615%2c20200401%2c4","收受收受建商1307萬元賄賂，替建商關說，一審判刑10年8月。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDM%2c108%2c%e8%a8%b4%2c615%2c20200401%2c4","",""
"tnl-dark-guide-2022-nwt-3-13-涉案紀錄-2","manual_review","涉案紀錄","陳科名","3fbbe6f2-93b9-4169-86f6-3a674ceaabc6","2022","新北市","收受違建廠房業者20萬元，向拆除大隊施壓，依貪污治罪條例一審判刑7年6月。","""陳科名"" ""收受違建廠房業者20萬元，向拆除大隊施壓，依貪污治罪條例一審判刑7年6月。"" 新北市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDM,109%2c%e8%a8%b4%2c928%2c20220331%2c1","收受違建廠房業者20萬元，向拆除大隊施壓，依貪污治罪條例一審判刑7年6月。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDM,109%2c%e8%a8%b4%2c928%2c20220331%2c1","",""
"tnl-dark-guide-2022-khh-6-2-涉案紀錄-1","manual_review","涉案紀錄","陳美雅","383c916b-6a03-499d-a656-da0a27fea389","2022","高雄市","指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年確定。","""陳美雅"" ""指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年確定。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1","指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1","",""
"tnl-dark-guide-2018-khh-6-47-涉案紀錄-1","manual_review","涉案紀錄","陳美雅","383c916b-6a03-499d-a656-da0a27fea389","2018","高雄市","詐領助理費／被判使公務員登載不實罪1年","""陳美雅"" ""詐領助理費／被判使公務員登載不實罪1年"" 高雄市","official","臺灣高等法院高雄分院","https://jirs.judicial.gov.tw/GNNWS/NNWSS002.asp?id=180824","使公務員登載不實罪判刑1年","1","","source_found_manual_review","高雄高分院新聞稿直接列出陳美雅刑度；法律類仍需人工確認敘述方式。"
"tnl-dark-guide-2022-khh-10-5-涉案紀錄-1","manual_review","涉案紀錄","陳致中","7eb8e4fd-ebfc-49e4-b6eb-20147f22571f","2022","高雄市","因犯偽證罪遭判刑3月確定，並遭解除議員職務。","""陳致中"" ""因犯偽證罪遭判刑3月確定，並遭解除議員職務。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM,98%2c%e7%9f%9a%e4%b8%8a%e8%a8%b4%2c11%2c20100203%2c1","因犯偽證罪遭判刑3月確定，並遭解除議員職務。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM,98%2c%e7%9f%9a%e4%b8%8a%e8%a8%b4%2c11%2c20100203%2c1","",""
"tnl-dark-guide-2022-khh-10-5-涉案紀錄-2","manual_review","涉案紀錄","陳致中","7eb8e4fd-ebfc-49e4-b6eb-20147f22571f","2022","高雄市","涉及洗錢罪，更一審判1年2月，目前更二審審理中。","""陳致中"" ""涉及洗錢罪，更一審判1年2月，目前更二審審理中。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c99%2c%E7%9F%9A%E4%B8%8A%E9%87%8D%E6%9B%B4(%E4%B8%80)%2c3%2c20110826%2c3","涉及洗錢罪，更一審判1年2月，目前更二審審理中。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c99%2c%E7%9F%9A%E4%B8%8A%E9%87%8D%E6%9B%B4(%E4%B8%80)%2c3%2c20110826%2c3","",""
"tnl-dark-guide-2018-khh-10-14-涉案紀錄-1","manual_review","涉案紀錄","陳致中","7eb8e4fd-ebfc-49e4-b6eb-20147f22571f","2018","高雄市","偽證罪／判刑三個月定讞，洗錢罪／法院審理中","""陳致中"" ""偽證罪／判刑三個月定讞，洗錢罪／法院審理中"" 高雄市","trusted_media","中央社","https://www.cna.com.tw/news/asoc/202306140055.aspx","偽證與洗錢案件均定讞，合併執行1年2月","1","","source_found_requires_update","暗公報所稱洗錢案審理中已過時；中央社報導2023年偽證與洗錢案均已定讞，應改為完整時間線。"
"tnl-dark-guide-2022-khh-5-8-涉案紀錄-3","manual_review","涉案紀錄","陳清茂","43d3589c-8d75-409a-8cc1-f518846b5a1f","2022","高雄市","協調糾紛，恫嚇告訴人賠償不合理之金額1000萬元，犯恐嚇取財罪，遭判7月確定。","""陳清茂"" ""協調糾紛，恫嚇告訴人賠償不合理之金額1000萬元，犯恐嚇取財罪，遭判7月確定。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,105%2c%e4%b8%8a%e6%98%93%2c270%2c20170525%2c1","協調糾紛，恫嚇告訴人賠償不合理之金額1000萬元，犯恐嚇取財罪，遭判7月確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,105%2c%e4%b8%8a%e6%98%93%2c270%2c20170525%2c1","",""
"tnl-dark-guide-2018-khh-5-96-涉案紀錄-1","not_found_after_stop_loss","涉案紀錄","陳清茂","43d3589c-8d75-409a-8cc1-f518846b5a1f","2018","高雄市","恐嚇取財罪／判7個月","""陳清茂"" ""恐嚇取財罪／判7個月"" 高雄市","","","","","","","not_found_after_stop_loss","一次精確搜尋與前兩個相關結果未找到可獨立核對此人、罪名及刑度的可靠來源。"
"tnl-dark-guide-2022-khh-5-8-涉案紀錄-1","manual_review","涉案紀錄","陳清茂","43d3589c-8d75-409a-8cc1-f518846b5a1f","2022","高雄市","曾因違反槍砲彈藥刀械管制條例案件，遭判3年8月確定。","""陳清茂"" ""曾因違反槍砲彈藥刀械管制條例案件，遭判3年8月確定。"" 高雄市","secondary","taiwanopendata.com","https://taiwanopendata.com/law/2Uo1L3K62y0vfP98isxxel5i9Yd2I1.html","曾因違反槍砲彈藥刀械管制條例案件，遭判3年8月確定。","1","https://taiwanopendata.com/law/2Uo1L3K62y0vfP98isxxel5i9Yd2I1.html","",""
"tnl-dark-guide-2022-khh-5-8-涉案紀錄-2","manual_review","涉案紀錄","陳清茂","43d3589c-8d75-409a-8cc1-f518846b5a1f","2022","高雄市","意圖販賣而持有第三級毒品，遭判4年確定。","""陳清茂"" ""意圖販賣而持有第三級毒品，遭判4年確定。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM%2c96%2c%e5%8f%b0%e4%b8%8a%2c2492%2c20070504&ot=in","意圖販賣而持有第三級毒品，遭判4年確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM%2c96%2c%e5%8f%b0%e4%b8%8a%2c2492%2c20070504&ot=in","",""
"tnl-dark-guide-2018-tao-8-50-涉案紀錄-1","manual_review","涉案紀錄","陳萬得","fda85fd0-79b8-4007-8612-f47e445f0d50","2018","桃園市","恐嚇建商／一審判10個月","""陳萬得"" ""恐嚇建商／一審判10個月"" 桃園市","trusted_media","中國時報","https://www.chinatimes.com/amp/newspapers/20121025000875-260106","恐嚇建商案一審判刑10月","1","","source_found_manual_review","媒體報導可確認一審10月，仍需人工核對後續審級與避免將指控寫成最終定讞。"
"tnl-dark-guide-2018-nwt-5-54-涉案紀錄-1","not_found_after_stop_loss","涉案紀錄","陳錦錠","aab1b45d-1738-493d-aa94-b3b063776443","2018","新北市","樁腳買票／判決有罪定讞","""陳錦錠"" ""樁腳買票／判決有罪定讞"" 新北市","","","","","","","not_found_after_stop_loss","搜尋結果僅能指向樁腳有罪，且彙整資料另稱陳錦錠本人因證據不足未起訴；不可把樁腳責任直接歸於候選人。"
"tnl-dark-guide-2018-khh-10-56-涉案紀錄-1","manual_review","涉案紀錄","陳麗娜","af8d759a-1b06-408b-9db9-d0c2d0880ea7","2018","高雄市","議長選舉亮票／一審判刑五個月","""陳麗娜"" ""議長選舉亮票／一審判刑五個月"" 高雄市","trusted_media","公視新聞網","https://news.pts.org.tw/article/615604","2010年議長選舉亮票案一審判刑5月的案件背景","1","","source_found_manual_review","公視可確認早年亮票案與一審5月的歷史背景；此類案件後續法律見解有變化，需人工以審級時間線呈現。"
"tnl-dark-guide-2022-khh-10-14-涉案紀錄-1","manual_review","涉案紀錄","陳麗娜","af8d759a-1b06-408b-9db9-d0c2d0880ea7","2022","高雄市","議長選舉期間亮票，判刑5月確定","""陳麗娜"" ""議長選舉期間亮票，判刑5月確定"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDM,101%2c%e6%98%93%2c228%2c20121031%2c5","議長選舉期間亮票，判刑5月確定","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDM,101%2c%e6%98%93%2c228%2c20121031%2c5","",""
"tnl-dark-guide-2022-nwt-5-3-涉案紀錄-1","manual_review","涉案紀錄","曾煥嘉","fe9169ae-7876-4554-a7f9-ae336118bd88","2022","新北市","涉嫌詐領助理費約新台幣128萬元，2021年3月新北地檢署依違反《貪污治罪條例》提起公訴。","""曾煥嘉"" ""涉嫌詐領助理費約新台幣128萬元，2021年3月新北地檢署依違反《貪污治罪條例》提起公訴。"" 新北市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDM%2c110%2c%e8%a8%b4%2c261%2c20211104%2c1&ot=in","涉嫌詐領助理費約新台幣128萬元，2021年3月新北地檢署依違反《貪污治罪條例》提起公訴。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDM%2c110%2c%e8%a8%b4%2c261%2c20211104%2c1&ot=in","",""
"tnl-dark-guide-2022-khh-10-7-涉案紀錄-1","manual_review","涉案紀錄","曾麗燕","6d379d3b-3524-4798-85b6-bbd094d1ade8","2022","高雄市","涉詐領助理費1330萬餘元，遭起訴。","""曾麗燕"" ""涉詐領助理費1330萬餘元，遭起訴。"" 高雄市","trusted_media","www.cna.com.tw","https://www.cna.com.tw/news/asoc/202201260163.aspx","涉詐領助理費1330萬餘元，遭起訴。","1","https://www.cna.com.tw/news/asoc/202201260163.aspx","",""
"tnl-dark-guide-2022-tao-14-6-涉案紀錄-1","manual_review","涉案紀錄","湯宏鈞","07efa76d-ef3c-4831-a95d-2d825912b677","2022","桃園市","公司申請設立登記時對股東應收之股款未確實收足，犯《公司法》之未繳納股款罪，遭判3月，緩刑2年確定。","""湯宏鈞"" ""公司申請設立登記時對股東應收之股款未確實收足，犯《公司法》之未繳納股款罪，遭判3月，緩刑2年確定。"" 桃園市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM,110%2c%e5%af%a9%e5%8e%9f%e7%b0%a1%2c18%2c20210616%2c1","公司申請設立登記時對股東應收之股款未確實收足，犯《公司法》之未繳納股款罪，遭判3月，緩刑2年確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM,110%2c%e5%af%a9%e5%8e%9f%e7%b0%a1%2c18%2c20210616%2c1","",""
"tnl-dark-guide-2022-khh-7-10-涉案紀錄-1","manual_review","涉案紀錄","童燕珍","67474dfb-9151-4a09-969f-82b1158671a0","2022","高雄市","指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年4月確定。","""童燕珍"" ""指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年4月確定。"" 高雄市","official","law.judicial.gov.tw","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1","指示助理登載不實訊息以人頭詐領助理費，犯偽造文書遭判刑1年4月確定。","1","https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSHM,103%2c%e4%b8%8a%e8%a8%b4%2c715%2c20150114%2c1","",""
"tnl-dark-guide-2018-khh-7-61-涉案紀錄-1","manual_review","涉案紀錄","童燕珍","67474dfb-9151-4a09-969f-82b1158671a0","2018","高雄市","詐領助理費／被判使公務員登載不實罪1年4個月","""童燕珍"" ""詐領助理費／被判使公務員登載不實罪1年4個月"" 高雄市","official","臺灣高等法院高雄分院","https://jirs.judicial.gov.tw/GNNWS/NNWSS002.asp?id=180824","使公務員登載不實罪判刑1年4月","1","","source_found_manual_review","高雄高分院新聞稿直接列出童燕珍刑度；法律類仍需人工確認敘述。"
"tnl-dark-guide-2022-tao-8-8-涉案紀錄-1","manual_review","涉案紀錄","舒翠玲","e3ae3061-f70b-4524-8382-16867379c3dc","2022","桃園市","涉嫌以人頭詐領助理費980萬餘元，於2020年底遭起訴。","""舒翠玲"" ""涉嫌以人頭詐領助理費980萬餘元，於2020年底遭起訴。"" 桃園市","trusted_media","www.cna.com.tw","https://www.cna.com.tw/news/asoc/202012240196.aspx","涉嫌以人頭詐領助理費980萬餘元，於2020年底遭起訴。","1","https://www.cna.com.tw/news/asoc/202012240196.aspx","",""
